,시도,시군구,읍면동/구,읍/면/리/동,리,위도,경도,구동명
549,서울특별시,동대문구,장안1동,,,37.567842,127.066375,동대문구 장안1동
550,서울특별시,동대문구,답십리2동,,,37.567417,127.06125,동대문구 답십리2동
551,서울특별시,동대문구,답십리1동,,,37.5717963,127.0512678,동대문구 답십리1동
552,서울특별시,동대문구,전농2동,,,37.5781027,127.0600375,동대문구 전농2동
553,서울특별시,동대문구,전농1동,,,37.5779984,127.0477575,동대문구 전농1동
554,서울특별시,동대문구,기동,,,37.5831612,127.0378551,동대문구 기동
555,서울특별시,동대문구,용신동,,,37.5758185,127.0372169,동대문구 용신동
556,서울특별시,광진구,,,,37.538617,127.082375,
557,서울특별시,광진구,자양동,,,37.534508,127.082438,광진구 자양동
558,서울특별시,광진구,구의동,,,37.5424917,127.0856756,광진구 구의동
559,서울특별시,광진구,중곡동,,,37.560675,127.080038,광진구 중곡동
560,서울특별시,광진구,구의3동,,,37.5380706,127.0920204,광진구 구의3동
561,서울특별시,광진구,구의2동,,,37.5472481,127.0899111,광진구 구의2동
562,서울특별시,광진구,구의1동,,,37.5424917,127.0856756,광진구 구의1동
563,서울특별시,광진구,자양4동,,,37.5341115,127.0662969,광진구 자양4동
564,서울특별시,광진구,자양3동,,,37.533842,127.072913,광진구 자양3동
565,서울특별시,광진구,자양2동,,,37.528825,127.084438,광진구 자양2동
566,서울특별시,광진구,자양1동,,,37.534508,127.082438,광진구 자양1동
567,서울특별시,광진구,광장동,,,37.546892,127.103025,광진구 광장동
568,서울특별시,광진구,능동,,,37.5537803,127.0804994,광진구 능동
569,서울특별시,광진구,중곡4동,,,37.5590865,127.0894538,광진구 중곡4동
570,서울특별시,광진구,중곡3동,,,37.5688084,127.0801736,광진구 중곡3동
571,서울특별시,광진구,중곡2동,,,37.560308,127.081487,광진구 중곡2동
572,서울특별시,광진구,중곡1동,,,37.560675,127.080038,광진구 중곡1동
573,서울특별시,광진구,군자동,,,37.5551217,127.0758373,광진구 군자동
574,서울특별시,광진구,화양동,,,37.5465421,127.0713152,광진구 화양동
575,서울특별시,성동구,,,,37.563456,127.036821,
576,서울특별시,성동구,성수동2가,,,37.539817,127.056888,성동구 성수동2가
577,서울특별시,성동구,성수동1가,,,37.542108,127.04965,성동구 성수동1가
578,서울특별시,성동구,금호동4가,,,37.5453855,127.0241155,성동구 금호동4가
579,서울특별시,성동구,금호동3가,,,37.5498,127.0193,성동구 금호동3가
580,서울특별시,성동구,금호동2가,,,37.553808,127.01885,성동구 금호동2가
581,서울특별시,성동구,금호동1가,,,37.553,127.0263,성동구 금호동1가
582,서울특별시,성동구,행당동,,,37.558567,127.036188,성동구 행당동
583,서울특별시,성동구,도선동,,,37.563542,127.033725,성동구 도선동
584,서울특별시,성동구,홍익동,,,37.56695,127.031975,성동구 홍익동
585,서울특별시,성동구,하왕십리동,,,37.5641583,127.02875,성동구 하왕십리동
586,서울특별시,성동구,상왕십리동,,,37.568375,127.0245375,성동구 상왕십리동
587,서울특별시,성동구,용답동,,,37.5640618,127.0555515,성동구 용답동
588,서울특별시,성동구,송정동,,,37.5545217,127.0696004,성동구 송정동
589,서울특별시,성동구,성수2가3동,,,37.5482223,127.0552645,성동구 성수2가3동
590,서울특별시,성동구,성수2가1동,,,37.5395907,127.0540659,성동구 성수2가1동
591,서울특별시,성동구,성수1가2동,,,37.5462991,127.0443325,성동구 성수1가2동
592,서울특별시,성동구,성수1가1동,,,37.542108,127.04965,성동구 성수1가1동
593,서울특별시,성동구,옥수동,,,37.5436386,127.0134622,성동구 옥수동
594,서울특별시,성동구,금호4가동,,,37.5471987,127.02241,성동구 금호4가동
595,서울특별시,성동구,금호2.3가동,,,37.5532922,127.0209487,성동구 금호2.3가동
596,서울특별시,성동구,금호1가동,,,37.5549008,127.0216354,성동구 금호1가동
597,서울특별시,성동구,응봉동,,,37.5531636,127.0334357,성동구 응봉동
598,서울특별시,성동구,행당2동,,,37.558208,127.02935,성동구 행당2동
599,서울특별시,성동구,행당1동,,,37.558567,127.036188,성동구 행당1동
600,서울특별시,성동구,사근동,,,37.5614846,127.0453315,성동구 사근동
601,서울특별시,성동구,마장동,,,37.566325,127.045388,성동구 마장동
602,서울특별시,성동구,왕십리도선동,,,37.5678257,127.0255501,성동구 왕십리도선동
603,서울특별시,성동구,왕십리2동,,,37.561108,127.030488,성동구 왕십리2동
604,서울특별시,용산구,,,,37.532527,126.99049,
605,서울특별시,용산구,용산동6가,,,37.5169,126.984,용산구 용산동6가
606,서울특별시,용산구,주성동,,,37.5214781,126.9995663,용산구 주성동
607,서울특별시,용산구,동빙고동,,,37.5237,126.9957,용산구 동빙고동
608,서울특별시,용산구,이태원동,,,37.5325225,126.9950384,용산구 이태원동
609,서울특별시,용산구,이촌동,,,37.5214167,126.9732,용산구 이촌동
610,서울특별시,용산구,한강로3가,,,37.5278,126.9602,용산구 한강로3가
611,서울특별시,용산구,용산동5가,,,37.5257,126.9747,용산구 용산동5가
612,서울특별시,용산구,용산동3가,,,37.532,126.9768,용산구 용산동3가
613,서울특별시,용산구,한강로2가,,,37.5316667,126.968725,용산구 한강로2가
614,서울특별시,용산구,한강로1가,,,37.5362,126.973488,용산구 한강로1가
615,서울특별시,용산구,신계동,,,37.5358,126.9667,용산구 신계동
616,서울특별시,용산구,문배동,,,37.537,126.969088,용산구 문배동
617,서울특별시,용산구,도원동,,,37.5388,126.9561,용산구 도원동
618,서울특별시,용산구,원효로4가,,,37.5328,126.9504,용산구 원효로4가
619,서울특별시,용산구,원효로3가,,,37.5344,126.9581,용산구 원효로3가
620,서울특별시,용산구,청암동,,,37.5344784,126.9466319,용산구 청암동
621,서울특별시,용산구,산천동,,,37.5353,126.9513,용산구 산천동
622,서울특별시,용산구,신창동,,,37.5358417,126.9547,용산구 신창동
623,서울특별시,용산구,원효로2가,,,37.536775,126.963225,용산구 원효로2가
624,서울특별시,용산구,원효로1가,,,37.5398,126.9673625,용산구 원효로1가
625,서울특별시,용산구,청파동3가,,,37.5432,126.9668,용산구 청파동3가
626,서울특별시,용산구,청파동2가,,,37.5462,126.9667,용산구 청파동2가
627,서울특별시,용산구,청파동1가,,,37.5488,126.9674,용산구 청파동1가
628,서울특별시,용산구,서계동,,,37.5524583,126.9664,용산구 서계동
629,서울특별시,용산구,동자동,,,37.5520533,126.9723999,용산구 동자동
630,서울특별시,용산구,용산동1가,,,37.5401,126.977,용산구 용산동1가
631,서울특별시,용산구,갈월동,,,37.5425333,126.9717625,용산구 갈월동
632,서울특별시,용산구,용산동4가,,,37.5306,126.9854,용산구 용산동4가
633,서울특별시,용산구,용산동2가,,,37.54295,126.98405,용산구 용산동2가
634,서울특별시,용산구,보광동,,,37.5263257,127.0001818,용산구 보광동
635,서울특별시,용산구,서빙고동,,,37.520458,126.994663,용산구 서빙고동
636,서울특별시,용산구,한남동,,,37.53455,127.0005,용산구 한남동
637,서울특별시,용산구,이태원2동,,,37.5418962,126.9901481,용산구 이태원2동
638,서울특별시,용산구,이태원1동,,,37.5325225,126.9950384,용산구 이태원1동
639,서울특별시,용산구,이촌2동,,,37.5262575,126.9547071,용산구 이촌2동
640,서울특별시,용산구,이촌1동,,,37.5214167,126.9732,용산구 이촌1동
641,서울특별시,용산구,한강로동,,,37.5281071,126.9692332,용산구 한강로동
642,서울특별시,용산구,용문동,,,37.5389,126.957562,용산구 용문동
643,서울특별시,용산구,효창동,,,37.5424569,126.9618498,용산구 효창동
644,서울특별시,용산구,원효로2동,,,37.53435,126.951538,용산구 원효로2동
645,서울특별시,용산구,원효로1동,,,37.5372185,126.9676811,용산구 원효로1동
646,서울특별시,용산구,청파동,,,37.5488,126.9674,용산구 청파동
647,서울특별시,용산구,남영동,,,37.5457586,126.9748403,용산구 남영동
648,서울특별시,용산구,용산2가동,,,37.5461327,126.9855777,용산구 용산2가동
649,서울특별시,용산구,후암동,,,37.5486375,126.9781344,용산구 후암동
650,서울특별시,중구,,,,37.563843,126.997602,
651,서울특별시,중구,만리동2가,,,37.5544,126.964,중구 만리동2가
652,서울특별시,중구,만리동1가,,,37.555917,126.967263,중구 만리동1가
653,서울특별시,중구,의주로2가,,,37.5607179,126.9695899,중구 의주로2가
654,서울특별시,중구,충정로1가,,,37.5664822,126.9682257,중구 충정로1가
655,서울특별시,중구,의주로1가,,,37.5640069,126.9684812,중구 의주로1가
656,서울특별시,중구,순화동,,,37.562758,126.970438,중구 순화동
657,서울특별시,중구,정동,,,37.5664,126.972925,중구 정동
658,서울특별시,중구,서소문동,,,37.563275,126.973425,중구 서소문동
659,서울특별시,중구,무학동,,,37.5643562,127.0152552,중구 무학동
660,서울특별시,중구,흥인동,,,37.567675,127.016463,중구 흥인동
661,서울특별시,중구,저동2가,,,37.564275,126.9895125,중구 저동2가
662,서울특별시,중구,인현동1가,,,37.5646,126.9944,중구 인현동1가
663,서울특별시,중구,초동,,,37.56465,126.992325,중구 초동
664,서울특별시,중구,충무로3가,,,37.5623684,126.9917138,중구 충무로3가
665,서울특별시,중구,산림동,,,37.5676,126.9957,중구 산림동
666,서울특별시,중구,입정동,,,37.5678003,126.9928911,중구 입정동
667,서울특별시,중구,을지로3가,,,37.5662167,126.99215,중구 을지로3가
668,서울특별시,중구,오장동,,,37.564875,127.0007125,중구 오장동
669,서울특별시,중구,방산동,,,37.5687,127.0032,중구 방산동
670,서울특별시,중구,주교동,,,37.5682512,126.9993441,중구 주교동
671,서울특별시,중구,을지로5가,,,37.5665167,127.0026625,중구 을지로5가
672,서울특별시,중구,을지로4가,,,37.5663,126.9968,중구 을지로4가
673,서울특별시,중구,을지로7가,,,37.566325,127.010437,중구 을지로7가
674,서울특별시,중구,을지로6가,,,37.567717,127.006938,중구 을지로6가
675,서울특별시,중구,쌍림동,,,37.5638,127.0041,중구 쌍림동
676,서울특별시,중구,광희동2가,,,37.5640583,127.0082125,중구 광희동2가
677,서울특별시,중구,광희동1가,,,37.565,127.0051,중구 광희동1가
678,서울특별시,중구,장충동2가,,,37.5555167,127.001075,중구 장충동2가
679,서울특별시,중구,장충동1가,,,37.560758,127.007688,중구 장충동1가
680,서울특별시,중구,예장동,,,37.5553,126.9898,중구 예장동
681,서울특별시,중구,주자동,,,37.5606415,126.9893712,중구 주자동
682,서울특별시,중구,남학동,,,37.5605568,126.9907972,중구 남학동
683,서울특별시,중구,필동3가,,,37.5584979,126.9969899,중구 필동3가
684,서울특별시,중구,필동2가,,,37.5586,126.9944,중구 필동2가
685,서울특별시,중구,필동1가,,,37.5607583,126.9924375,중구 필동1가
686,서울특별시,중구,묵정동,,,37.561308,127.000525,중구 묵정동
687,서울특별시,중구,예관동,,,37.5642168,126.9981863,중구 예관동
688,서울특별시,중구,인현동2가,,,37.564125,126.996238,중구 인현동2가
689,서울특별시,중구,충무로5가,,,37.5628253,126.9996118,중구 충무로5가
690,서울특별시,중구,충무로4가,,,37.5622333,126.995875,중구 충무로4가
691,서울특별시,중구,저동1가,,,37.5644112,126.9877732,중구 저동1가
692,서울특별시,중구,남산동3가,,,37.5601543,126.9874195,중구 남산동3가
693,서울특별시,중구,남산동2가,,,37.558333,126.9858,중구 남산동2가
694,서울특별시,중구,남산동1가,,,37.5593291,126.9845659,중구 남산동1가
695,서울특별시,중구,명동2가,,,37.562667,126.985175,중구 명동2가
696,서울특별시,중구,명동1가,,,37.5642845,126.9846307,중구 명동1가
697,서울특별시,중구,충무로2가,,,37.5614609,126.9863083,중구 충무로2가
698,서울특별시,중구,충무로1가,,,37.5610083,126.9823375,중구 충무로1가
699,서울특별시,중구,회현동3가,,,37.5601499,126.9840453,중구 회현동3가
700,서울특별시,중구,회현동2가,,,37.5587441,126.9829024,중구 회현동2가
701,서울특별시,중구,회현동1가,,,37.5572,126.9813,중구 회현동1가
702,서울특별시,중구,봉래동2가,,,37.556575,126.970975,중구 봉래동2가
703,서울특별시,중구,봉래동1가,,,37.5590814,126.9727409,중구 봉래동1가
704,서울특별시,중구,남대문로5가,,,37.5560917,126.975,중구 남대문로5가
705,서울특별시,중구,남대문로4가,,,37.5605942,126.975609,중구 남대문로4가
706,서울특별시,중구,남대문로3가,,,37.5616819,126.9795599,중구 남대문로3가
707,서울특별시,중구,남대문로2가,,,37.5639365,126.9820863,중구 남대문로2가
708,서울특별시,중구,태평로2가,,,37.5629892,126.9763563,중구 태평로2가
709,서울특별시,중구,북창동,,,37.5623,126.9783,중구 북창동
710,서울특별시,중구,남창동,,,37.5581,126.977437,중구 남창동
711,서울특별시,중구,수표동,,,37.5671417,126.9890375,중구 수표동
712,서울특별시,중구,장교동,,,37.5674312,126.9869527,중구 장교동
713,서울특별시,중구,수하동,,,37.5672663,126.9846085,중구 수하동
714,서울특별시,중구,삼각동,,,37.5680796,126.9842187,중구 삼각동
715,서울특별시,중구,남대문로1가,,,37.5675621,126.9828284,중구 남대문로1가
716,서울특별시,중구,을지로2가,,,37.56585,126.985638,중구 을지로2가
717,서울특별시,중구,을지로1가,,,37.5659693,126.9805525,중구 을지로1가
718,서울특별시,중구,태평로1가,,,37.5676845,126.9772484,중구 태평로1가
719,서울특별시,중구,다동,,,37.568133,126.980913,중구 다동
720,서울특별시,중구,무교동,,,37.568139,126.9789777,중구 무교동
721,서울특별시,중구,중림동,,,37.5548629,126.9644863,중구 중림동
722,서울특별시,중구,황학동,,,37.5673446,127.0212812,중구 황학동
723,서울특별시,중구,동화동,,,37.5600562,127.0194239,중구 동화동
724,서울특별시,중구,신당5동,,,37.565142,127.02185,중구 신당5동
725,서울특별시,중구,청구동,,,37.557083,127.014687,중구 청구동
726,서울특별시,중구,약수동,,,37.552479,127.0090022,중구 약수동
727,서울특별시,중구,다산동,,,37.5542861,127.0082322,중구 다산동
728,서울특별시,중구,신당동,,,37.5620973,127.0145478,중구 신당동
729,서울특별시,중구,을지로동,,,37.5667163,126.9913342,중구 을지로동
730,서울특별시,중구,광희동,,,37.564494,127.0050623,중구 광희동
731,서울특별시,중구,장충동,,,37.5618946,127.0078812,중구 장충동
732,서울특별시,중구,필동,,,37.5601529,126.9955699,중구 필동
733,서울특별시,중구,명동,,,37.560042,126.98585,중구 명동
734,서울특별시,중구,회현동,,,,,중구 회현동
735,서울특별시,중구,소공동,,,37.562442,126.977025,중구 소공동
736,서울특별시,종로구,,,,37.5735207,126.9788345,
737,서울특별시,종로구,신영동,,,37.60294,126.9621,종로구 신영동
738,서울특별시,종로구,홍지동,,,37.6006,126.9564,종로구 홍지동
739,서울특별시,종로구,구기동,,,37.6179,126.9574,종로구 구기동
740,서울특별시,종로구,행촌동,,,37.573608,126.9621,종로구 행촌동
741,서울특별시,종로구,교북동,,,37.5715202,126.9614257,종로구 교북동
742,서울특별시,종로구,홍파동,,,37.571132,126.9639538,종로구 홍파동
743,서울특별시,종로구,송월동,,,37.5700618,126.9651864,종로구 송월동
744,서울특별시,종로구,평동,,,37.567967,126.9668,종로구 평동
745,서울특별시,종로구,숭인동,,,37.5778049,127.0156274,종로구 숭인동
746,서울특별시,종로구,창신동,,,37.570758,127.016363,종로구 창신동
747,서울특별시,종로구,명륜3가,,,37.5875,126.9931,종로구 명륜3가
748,서울특별시,종로구,명륜4가,,,37.582142,126.9998,종로구 명륜4가
749,서울특별시,종로구,명륜2가,,,37.5846,126.9988,종로구 명륜2가
750,서울특별시,종로구,명륜1가,,,37.5891,126.9975,종로구 명륜1가
751,서울특별시,종로구,동숭동,,,37.5813,127.005,종로구 동숭동
752,서울특별시,종로구,충신동,,,37.574842,127.006125,종로구 충신동
753,서울특별시,종로구,연건동,,,37.5786,126.9995,종로구 연건동
754,서울특별시,종로구,종로6가,,,37.5719,127.0076,종로구 종로6가
755,서울특별시,종로구,종로5가,,,37.570633,127.0036,종로구 종로5가
756,서울특별시,종로구,효동,,,37.57295,127.0030375,종로구 효동
757,서울특별시,종로구,종로4가,,,37.5706536,126.9979211,종로구 종로4가
758,서울특별시,종로구,연지동,,,37.5737,127.0002,종로구 연지동
759,서울특별시,종로구,원남동,,,37.5754583,126.9975625,종로구 원남동
760,서울특별시,종로구,예지동,,,37.5696187,126.9982763,종로구 예지동
761,서울특별시,종로구,인의동,,,37.5725,126.9979,종로구 인의동
762,서울특별시,종로구,종로3가,,,37.57039,126.9923214,종로구 종로3가
763,서울특별시,종로구,관수동,,,37.5691,126.9906,종로구 관수동
764,서울특별시,종로구,장사동,,,37.56922,126.9940122,종로구 장사동
765,서울특별시,종로구,돈의동,,,37.5719634,126.9907097,종로구 돈의동
766,서울특별시,종로구,봉익동,,,37.5721762,126.992966,종로구 봉익동
767,서울특별시,종로구,묘동,,,37.5724175,126.9917106,종로구 묘동
768,서울특별시,종로구,훈정동,,,37.5742,126.9943,종로구 훈정동
769,서울특별시,종로구,원서동,,,37.5839056,126.9882311,종로구 원서동
770,서울특별시,종로구,계동,,,37.5804,126.987,종로구 계동
771,서울특별시,종로구,재동,,,37.5781,126.985125,종로구 재동
772,서울특별시,종로구,송현동,,,37.5768,126.9817,종로구 송현동
773,서울특별시,종로구,사간동,,,37.5772644,126.9803681,종로구 사간동
774,서울특별시,종로구,화동,,,37.5806,126.9828,종로구 화동
775,서울특별시,종로구,소격동,,,37.5795,126.980775,종로구 소격동
776,서울특별시,종로구,안국동,,,37.5773,126.9829,종로구 안국동
777,서울특별시,종로구,팔판동,,,37.582817,126.9804,종로구 팔판동
778,서울특별시,종로구,종로2가,,,37.5704398,126.9869027,종로구 종로2가
779,서울특별시,종로구,낙원동,,,37.5725,126.9885,종로구 낙원동
780,서울특별시,종로구,인사동,,,37.5717,126.986,종로구 인사동
781,서울특별시,종로구,관철동,,,37.5691073,126.9859731,종로구 관철동
782,서울특별시,종로구,경운동,,,37.575067,126.98595,종로구 경운동
783,서울특별시,종로구,익선동,,,37.574567,126.9894,종로구 익선동
784,서울특별시,종로구,운니동,,,37.5764,126.9883,종로구 운니동
785,서울특별시,종로구,권농동,,,37.5775049,126.991734,종로구 권농동
786,서울특별시,종로구,와룡동,,,37.582,126.993,종로구 와룡동
787,서울특별시,종로구,견지동,,,37.573504,126.9829808,종로구 견지동
788,서울특별시,종로구,관훈동,,,37.573917,126.98465,종로구 관훈동
789,서울특별시,종로구,공평동,,,37.5711,126.9828,종로구 공평동
790,서울특별시,종로구,종로1가,,,37.5704148,126.9796832,종로구 종로1가
791,서울특별시,종로구,중학동,,,37.5752943,126.9796457,종로구 중학동
792,서울특별시,종로구,수송동,,,37.5737,126.9806,종로구 수송동
793,서울특별시,종로구,서린동,,,37.5695043,126.9803876,종로구 서린동
794,서울특별시,종로구,청진동,,,37.5714325,126.980147,종로구 청진동
795,서울특별시,종로구,신문로2가,,,37.570792,126.968813,종로구 신문로2가
796,서울특별시,종로구,신문로1가,,,37.5701719,126.9738898,종로구 신문로1가
797,서울특별시,종로구,세종로,,,37.5802853,126.9767572,종로구 세종로
798,서울특별시,종로구,내수동,,,37.572942,126.9722,종로구 내수동
799,서울특별시,종로구,당주동,,,37.5715696,126.9739817,종로구 당주동
800,서울특별시,종로구,도렴동,,,37.5731046,126.974727,종로구 도렴동
801,서울특별시,종로구,내자동,,,37.5754,126.9716,종로구 내자동
802,서울특별시,종로구,필운동,,,37.5772807,126.9681133,종로구 필운동
803,서울특별시,종로구,체부동,,,37.578,126.9707,종로구 체부동
804,서울특별시,종로구,옥인동,,,37.5836,126.9625,종로구 옥인동
805,서울특별시,종로구,누하동,,,37.579183,126.968175,종로구 누하동
806,서울특별시,종로구,누상동,,,37.5804,126.9623,종로구 누상동
807,서울특별시,종로구,통인동,,,37.5801426,126.9701874,종로구 통인동
808,서울특별시,종로구,적선동,,,37.5753026,126.9737589,종로구 적선동
809,서울특별시,종로구,통의동,,,37.5784,126.972638,종로구 통의동
810,서울특별시,종로구,창성동,,,37.5806,126.9721,종로구 창성동
811,서울특별시,종로구,효자동,,,37.5826488,126.9719206,종로구 효자동
812,서울특별시,종로구,궁정동,,,37.5846792,126.9726742,종로구 궁정동
813,서울특별시,종로구,신교동,,,37.5845,126.9678,종로구 신교동
814,서울특별시,종로구,청운동,,,37.5891866,126.9692917,종로구 청운동
815,서울특별시,종로구,숭인2동,,,37.574867,127.019988,종로구 숭인2동
816,서울특별시,종로구,숭인1동,,,37.5778049,127.0156274,종로구 숭인1동
817,서울특별시,종로구,창신3동,,,37.5779055,127.0150474,종로구 창신3동
818,서울특별시,종로구,창신2동,,,37.574458,127.010863,종로구 창신2동
819,서울특별시,종로구,창신1동,,,37.570758,127.016363,종로구 창신1동
820,서울특별시,종로구,혜화동,,,37.5869186,127.0005764,종로구 혜화동
821,서울특별시,종로구,이화동,,,37.577008,127.004338,종로구 이화동
822,서울특별시,종로구,종로5.6가동,,,37.5720148,127.0050414,종로구 종로5.6가동
823,서울특별시,종로구,종로1.2.3.4가동,,,37.574461,126.9902618,종로구 종로1.2.3.4가동
824,서울특별시,종로구,가회동,,,37.5800784,126.9847995,종로구 가회동
825,서울특별시,종로구,교남동,,,37.5719391,126.9619364,종로구 교남동
826,서울특별시,종로구,무악동,,,37.5760032,126.958148,종로구 무악동
827,서울특별시,종로구,평창동,,,37.6063166,126.9681871,종로구 평창동
828,서울특별시,종로구,부암동,,,37.5924785,126.9641,종로구 부암동
829,서울특별시,종로구,삼청동,,,37.5850126,126.981836,종로구 삼청동
830,서울특별시,종로구,사직동,,,37.576196,126.9688397,종로구 사직동
831,서울특별시,종로구,청운효자동,,,37.5841367,126.9706519,종로구 청운효자동
